--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              samsara
  Local adapter:           mlx5_2
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   samsara
  Local device: mlx5_2
--------------------------------------------------------------------------
% MAGMA 2.5.4  compiled for CUDA capability >= 7.0, 32-bit magma_int_t, 64-bit pointer.
% CUDA runtime 11000, driver 11020. OpenMP threads 1. 
% device 0: Tesla V100-SXM2-16GB, 1530.0 MHz clock, 16160.5 MiB memory, capability 7.0
% device 1: Tesla V100-SXM2-16GB, 1530.0 MHz clock, 16160.5 MiB memory, capability 7.0
% device 2: Tesla V100-SXM2-16GB, 1530.0 MHz clock, 16160.5 MiB memory, capability 7.0
% device 3: Tesla V100-SXM2-16GB, 1530.0 MHz clock, 16160.5 MiB memory, capability 7.0
% Mon Mar 22 04:36:32 2021
world size (GPU number) is 1
Aurow 5000 Aucol 5000 Avrow 1250 Avcol 20000 nt 100 mt 25 nb 200

Aurows = m, Aucols = n/4/size, Avrows = m/4, Avcols = n/size,
nt = n/nb/size, mt = m/nb
nruns is 2000 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000675 BandWidth: 592.56 
Times: 0.000666 BandWidth: 600.84 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000675 BandWidth: 592.56 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000674 BandWidth: 593.82 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000681 BandWidth: 587.58 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000667 BandWidth: 599.76 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000677 BandWidth: 590.89 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000670 BandWidth: 596.99 
Times: 0.000670 BandWidth: 596.99 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000666 BandWidth: 600.84 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000678 BandWidth: 590.06 
Times: 0.000678 BandWidth: 590.27 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000677 BandWidth: 590.89 
Times: 0.000674 BandWidth: 593.82 
Times: 0.000678 BandWidth: 590.06 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000670 BandWidth: 596.99 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000677 BandWidth: 591.10 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000675 BandWidth: 592.56 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000675 BandWidth: 592.56 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000667 BandWidth: 599.76 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000677 BandWidth: 590.89 
Times: 0.000679 BandWidth: 589.23 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000666 BandWidth: 600.84 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000667 BandWidth: 599.76 
Times: 0.000668 BandWidth: 599.12 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000678 BandWidth: 590.06 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000675 BandWidth: 592.56 
Times: 0.000677 BandWidth: 591.10 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000673 BandWidth: 594.66 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000681 BandWidth: 587.58 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000680 BandWidth: 588.41 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000679 BandWidth: 589.23 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000678 BandWidth: 590.27 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000678 BandWidth: 590.06 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000679 BandWidth: 589.23 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000678 BandWidth: 590.27 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000671 BandWidth: 596.35 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000679 BandWidth: 589.23 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000673 BandWidth: 594.45 
Times: 0.002218 BandWidth: 180.39 
Times: 0.000677 BandWidth: 591.10 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000671 BandWidth: 596.14 
Times: 0.000674 BandWidth: 593.61 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000679 BandWidth: 589.23 
Times: 0.000675 BandWidth: 592.77 
Times: 0.000684 BandWidth: 584.92 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000668 BandWidth: 598.91 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000676 BandWidth: 591.73 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000678 BandWidth: 590.06 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000673 BandWidth: 594.45 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000670 BandWidth: 596.99 
Times: 0.000669 BandWidth: 598.05 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000670 BandWidth: 597.20 
Times: 0.000672 BandWidth: 595.30 
Times: 0.000678 BandWidth: 590.27 
Times: 0.000676 BandWidth: 591.94 
Times: 0.000672 BandWidth: 595.51 
Times: 0.000666 BandWidth: 600.84 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000640 BandWidth: 625.01 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000647 BandWidth: 618.56 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000644 BandWidth: 621.07 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000648 BandWidth: 617.64 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000647 BandWidth: 618.56 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000653 BandWidth: 612.68 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000643 BandWidth: 622.46 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000647 BandWidth: 618.56 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000650 BandWidth: 615.38 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000639 BandWidth: 626.17 
Times: 0.000638 BandWidth: 627.11 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000643 BandWidth: 622.46 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000637 BandWidth: 628.05 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000649 BandWidth: 616.28 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000650 BandWidth: 615.38 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000654 BandWidth: 611.79 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000651 BandWidth: 614.70 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000640 BandWidth: 625.01 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000653 BandWidth: 612.68 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000644 BandWidth: 621.07 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000647 BandWidth: 618.56 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000641 BandWidth: 624.31 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000643 BandWidth: 622.46 
Times: 0.000653 BandWidth: 612.68 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000650 BandWidth: 615.38 
Times: 0.000640 BandWidth: 625.01 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000648 BandWidth: 617.42 
Times: 0.000643 BandWidth: 622.46 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000642 BandWidth: 623.38 
Times: 0.000651 BandWidth: 614.70 
Times: 0.000647 BandWidth: 618.33 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000650 BandWidth: 615.61 
Times: 0.000647 BandWidth: 618.56 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000652 BandWidth: 613.58 
Times: 0.000649 BandWidth: 616.51 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000643 BandWidth: 622.23 
Times: 0.000646 BandWidth: 619.47 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000645 BandWidth: 620.16 
Times: 0.000644 BandWidth: 621.30 
Times: 0.000643 BandWidth: 622.46 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000646 BandWidth: 619.24 
Times: 0.000641 BandWidth: 624.08 
Times: 0.000645 BandWidth: 620.38 
Times: 0.000642 BandWidth: 623.15 
Times: 0.000640 BandWidth: 625.24 
Times: 0.000633 BandWidth: 632.07 
Times: 0.000636 BandWidth: 629.22 
Times: 0.000630 BandWidth: 634.94 
Times: 0.000630 BandWidth: 635.18 
Times: 0.000635 BandWidth: 630.17 
Times: 0.000636 BandWidth: 629.22 
Times: 0.000639 BandWidth: 626.17 
Times: 0.000633 BandWidth: 632.07 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000633 BandWidth: 632.07 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000629 BandWidth: 636.14 
Times: 0.000631 BandWidth: 633.98 
Times: 0.000627 BandWidth: 638.08 
Times: 0.000636 BandWidth: 629.22 
Times: 0.000632 BandWidth: 633.26 
Times: 0.000629 BandWidth: 636.14 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000636 BandWidth: 628.99 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000627 BandWidth: 638.08 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000638 BandWidth: 627.11 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000627 BandWidth: 638.08 
Times: 0.000631 BandWidth: 633.98 
Times: 0.000637 BandWidth: 628.05 
Times: 0.000632 BandWidth: 633.26 
Times: 0.000631 BandWidth: 633.98 
Times: 0.000631 BandWidth: 634.22 
Times: 0.000630 BandWidth: 635.18 
Times: 0.000633 BandWidth: 632.07 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000631 BandWidth: 634.22 
Times: 0.000630 BandWidth: 635.18 
Times: 0.000633 BandWidth: 632.07 
Times: 0.000630 BandWidth: 634.94 
Times: 0.000628 BandWidth: 637.11 
Times: 0.000627 BandWidth: 638.08 
Times: 0.000630 BandWidth: 634.94 
Times: 0.000627 BandWidth: 638.08 
Times: 0.000630 BandWidth: 634.94 
Times: 0.000629 BandWidth: 636.14 
Times: 0.000627 BandWidth: 638.08 
